gene,HiC_1,HiC_2,HiC_3,HiC_4,HiC_5
PARP3,-0.012634267,-0.011780033,-0.014055639,-0.011850572,-0.016078278
PARP4,-0.012635633,-0.011774481,-0.014054156,-0.011824829,-0.016141541
PARP9,-0.012634807,-0.011777917,-0.014055341,-0.011847219,-0.01609591
PARPBP,-0.012635391,-0.011775845,-0.014053595,-0.011845762,-0.016105335
PARS2,-0.01263539,-0.011775802,-0.014053619,-0.011845547,-0.016105518
PARVA,-0.012631026,-0.011783985,0.029740358,-0.011787716,-0.016022975
PARVB,-0.012635372,-0.011776151,-0.01405337,-0.0118468385,-0.016105367
PARVG,-0.012635383,-0.011775956,-0.014053512,-0.011846121,-0.01610549
PASD1,0.0047445428,-0.011787471,-0.014030176,-0.0119812265,-0.015987648
PASK,-0.012635326,-0.011775562,-0.014052822,-0.011846903,-0.016101906
PATJ,-0.012635208,-0.011770048,-0.014057015,-0.011828117,-0.01608329
PATL1,-0.012634125,-0.011783113,0.013052502,-0.011843876,-0.016013615
PAWR,-0.012635392,-0.011775851,-0.014053588,-0.011845769,-0.01610525
PAX2,-0.012631798,-0.011791743,-0.0140565075,-0.0118928775,0.0042612194
PAX3,-0.012633966,-0.011777471,-0.014039503,-0.011905953,-0.015928172
PAX4,-0.0126383575,-0.011762161,-0.014048099,-0.011739573,-0.016387284
PAX5,-0.012635076,0.04756961,-0.014053814,-0.011838992,-0.01611449
PAX6,-0.01263221,-0.011778285,-0.0045041414,-0.011747865,-0.016094455
PAX7,-0.012635388,-0.011775768,-0.01405365,-0.011845149,-0.016105315
PAX8,-0.012635317,-0.011775473,-0.014052626,-0.011847695,-0.016098848
PAX9,-0.012635331,-0.011777428,-0.014052318,-0.011864851,-0.016086832
PAXBP1,-0.0126354685,-0.0117753185,-0.014052976,-0.011847207,-0.0161186
PAXIP1,-0.012670272,-0.011503213,-0.014027986,-0.009579004,-0.019818204
PBRM1,-0.01263212,-0.011787837,-0.014062326,-0.011857853,-0.01605372
PBX1,-0.012635364,-0.011775584,-0.014053769,-0.0118432725,-0.016103694
PBX2,-0.012635602,-0.011774653,-0.01405367,-0.011833919,-0.016132064
PBX3,-0.01263532,0.0016021711,-0.014053662,-0.011844105,-0.016107626
PBX4,-0.01263539,-0.011775819,-0.014053608,-0.011845626,-0.01610559
PC,-0.012634752,-0.011779544,0.010911439,-0.011866762,-0.016058134
PCBD1,-0.012634245,-0.011780762,-0.014054855,-0.0118539715,-0.008553616
PCBP1,-0.012635402,-0.011775621,-0.014053547,-0.011845061,-0.016106756
PCBP2,-0.012635391,-0.01177583,-0.0140536055,-0.011845693,-0.016105477
PCCA,-0.012653386,-0.011678351,-0.014092186,-0.010349414,-0.018702697
PCCB,-0.012632849,-0.011785245,-0.01405996,-0.011852271,-0.01604435
PCDH15,-0.017196491,0.016119007,-0.011876358,0.51116836,96.83955
PCDHA10,-0.012607076,-0.011644135,-0.013859478,-0.01124186,-0.017062034
PCDHA11,-0.012607076,-0.011644135,-0.013859478,-0.01124186,-0.017062034
PCDHA4,-0.0126007525,-0.011613226,-0.013815416,-0.011099585,-0.0172963
PCDHA7,-0.012603193,-0.011625673,-0.013832438,-0.011151598,-0.01719397
PCDHA9,-0.012603193,-0.011625673,-0.013832438,-0.011151598,-0.01719397
PCF11,-0.012634581,-0.0117794,0.40419704,-0.011948437,-0.016047077
PCGF1,-0.01263541,-0.011775677,-0.014053615,-0.011845133,-0.01610654
PCGF2,-0.01263545,-0.0117769465,-0.014056045,-0.0118446695,-0.016104471
PCGF3,-0.012635812,-0.011774145,-0.01405402,-0.011835045,-0.016125055
PCGF5,-0.012624999,-0.0118204085,-0.01406108,-0.011902257,0.06275996
PCGF6,-0.0126342885,-0.011780455,-0.0140543645,-0.011846805,-0.006680514
PCK1,-0.012635386,-0.011775848,-0.014053536,-0.0118460385,-0.01610563
PCK2,-0.01263541,-0.011776236,-0.014053234,-0.011850955,-0.016100904
PCLAF,-0.012635391,-0.011775819,-0.01405361,-0.011845623,-0.016105596
PCLO,-0.012664708,-0.012257012,-0.01284402,-0.02092999,-0.017100492
PCM1,-0.012637441,-0.011750681,-0.014118899,-0.011839097,-0.016408188
PCMT1,-0.012639333,-0.011754008,-0.014054776,-0.011626215,-0.01660138
PCNA,-0.01263539,-0.01177582,-0.014053606,-0.011845637,-0.016105592
PCNT,-0.012635494,-0.01177515,-0.014052764,-0.011847738,-0.016122963
PCOLCE,-0.012635605,-0.011774642,-0.014053368,-0.011837213,-0.016125776
PCOLCE2,-0.012634061,-0.011780739,-0.014056924,-0.011848094,-0.016070742
PCSK1,-0.012632804,-0.011759683,-0.0140372785,-0.011841594,-0.016312651
PCSK2,-0.0126353875,-0.011775837,-0.014053564,-0.011845877,-0.016105622
PCSK5,-0.012634728,0.113174,-0.01405404,-0.011831665,-0.01612434
PCSK6,-0.012635391,-0.01177582,-0.014053612,-0.01184562,-0.016105598
PCSK9,-0.012635382,-0.01177564,-0.014053711,-0.01184505,-0.016104829
PCTP,-0.012635625,-0.011780257,-0.014063201,-0.011841851,-0.016101213
PCYOX1L,-0.0126348045,-0.011774498,-0.0140508525,-0.011851253,-0.016116617
PCYT1A,-0.012635058,-0.0117770275,-0.014054473,-0.01184572,-0.01609614
PCYT1B,0.16320728,-0.011846082,-0.013990694,-0.012610779,-0.015611621
PDC,-0.012635384,-0.011775836,-0.0140536055,-0.01184522,-0.016105358
PDCD1,-0.012635332,-0.0117759025,-0.014052993,-0.011848157,-0.016098334
PDCD10,-0.0126323495,-0.011787535,-0.014057187,-0.011849109,-0.01596472
PDCD11,-0.012633991,-0.011781453,-0.014055225,-0.011832013,-0.00083057076
PDCD1LG2,-0.012634903,0.08010023,-0.014053925,-0.011835358,-0.016119365
PDCD2L,-0.012635391,-0.011775818,-0.014053608,-0.011845626,-0.01610559
PDCD4,-0.012633597,-0.0117828585,-0.0140549755,-0.011816912,0.0073437197
PDCD5,-0.01263539,-0.011775819,-0.014053608,-0.011845626,-0.01610559
PDCD6,-0.012631722,-0.011763546,-0.014034995,-0.0118715055,-0.016239071
PDCD6IP,-0.012633568,-0.011782316,-0.014059718,-0.011845999,-0.016070914
PDCD7,-0.01263539,-0.011775819,-0.014053609,-0.011845625,-0.016105592
PDCL3,-0.012635376,-0.0117756715,-0.014053339,-0.011845614,-0.016105743
PDE10A,-0.012724574,-0.011282635,-0.014079344,-0.0068925563,-0.027305035
PDE1A,-0.01263265,-0.011773449,-0.014023563,-0.011926084,-0.015882699
PDE1B,-0.012635391,-0.011775849,-0.014053596,-0.011845809,-0.016105285
PDE1C,-0.012657032,-0.01168589,-0.01392444,-0.011767555,-0.018019317
PDE2A,-0.012634276,-0.011776161,0.011905915,-0.011858054,-0.016108291
PDE3A,-0.012635455,-0.011776986,-0.014053218,-0.011853214,-0.016094282
PDE3B,-0.012625526,-0.011796905,0.08775965,-0.011681772,-0.015878482
PDE4A,-0.01263539,-0.011775819,-0.014053608,-0.011845626,-0.01610559
PDE4B,-0.012635129,-0.01176753,-0.014058242,-0.011819428,-0.016074846
PDE4D,-0.009269889,0.013415261,0.008959714,0.0062934286,-0.34952584
PDE4DIP,-0.012635385,-0.011775637,-0.014053714,-0.011845055,-0.016104845
PDE6A,-0.012633228,-0.0117686475,-0.014042564,-0.011860005,-0.01618316
PDE6B,-0.012638181,-0.011764636,-0.014056085,-0.011778007,-0.016233629
PDE6G,-0.012635409,-0.011776164,-0.014054354,-0.01184533,-0.01610526
PDE7A,-0.012636683,-0.011768969,-0.01406984,-0.011809028,-0.016210271
PDE7B,-0.012642088,-0.011738785,-0.014055661,-0.011473173,-0.01694738
PDF,-0.012635338,-0.011775508,-0.0140525075,-0.009261152,-0.0161215
PDGFA,-0.012636816,-0.01176397,-0.014054308,-0.011763531,-0.016244086
PDGFB,-0.0126353875,-0.011775867,-0.014053574,-0.011845804,-0.016105557
PDGFC,-0.012640244,-0.011757581,-0.01406052,-0.011703773,-0.016334841
PDGFD,-0.012562709,-0.012127134,0.26433912,-0.015093494,-0.011818105
PDGFRA,-0.012638532,-0.011764279,-0.014058695,-0.011749221,-0.01625445
PDGFRB,-0.01263378,-0.011766504,-0.014043761,-0.0118450625,-0.01622281
PDHA2,-0.012644819,-0.011746026,-0.014079148,-0.011457708,-0.016581027
PDHB,-0.012633953,-0.011781074,-0.014057703,-0.011851073,-0.016082989
PDHX,-0.012632436,-0.011777331,0.0038715515,-0.011723159,-0.01610574
PDIA2,-0.012635289,-0.011775879,-0.014052413,-0.006156125,-0.016133834
PDIA3,-0.012635391,-0.01177582,-0.014053611,-0.011845623,-0.016105594
PDIA4,-0.012658691,-0.011625383,-0.014098573,-0.010352615,-0.018387064
PDIA5,-0.012633925,-0.011781196,-0.014057545,-0.011849887,-0.016075779
PDIA6,-0.012635341,-0.011775753,-0.014052974,-0.011848085,-0.016097855
PDK1,-0.012635215,-0.011774374,-0.014051187,-0.011847905,-0.016096888
PDK2,-0.01263544,-0.011776744,-0.0140556265,-0.011844816,-0.016104758
PDK4,-0.012636161,-0.011776843,-0.014042411,-0.011902137,-0.016164027
PDLIM1,-0.012631346,-0.011793261,-0.014055469,-0.011872875,0.014347561
PDLIM2,-0.012635147,-0.011773956,-0.014059948,-0.011864419,-0.016117387
PDLIM3,-0.012635772,-0.011774454,-0.014054307,-0.011833179,-0.016123869
PDLIM5,-0.012703198,-0.011560093,-0.01423414,-0.009085195,-0.019516729
PDLIM7,-0.01263506,-0.011776264,-0.01405258,-0.011853304,-0.01609357
PDP1,-0.012635424,-0.011775347,-0.0140549345,-0.011845799,-0.016111279
PDP2,-0.012635341,-0.011774309,-0.014051364,-0.011366039,-0.0161199
PDPK1,-0.012635368,-0.01177542,-0.014052848,-0.011138584,-0.01611249
PDPN,-0.012635396,-0.011775779,-0.014053641,-0.011845131,-0.016105674
PDPR,-0.012635176,-0.011773634,-0.014048569,-0.0031861214,-0.016166495
PDRG1,-0.012635388,-0.01177583,-0.01405358,-0.011845785,-0.016105605
PDS5A,-0.012640651,-0.011755648,-0.014060243,-0.011700042,-0.016351728
PDS5B,-0.012636231,-0.011770939,-0.014056042,-0.011763607,-0.01624464
PDSS1,-0.0126312375,-0.01179134,-0.01406198,-0.011736873,0.042167507
PDSS2,-0.0126379365,-0.011761734,-0.014054406,-0.011704059,-0.016425917
PDX1,-0.012635426,-0.011775584,-0.014053857,-0.011839075,-0.016115652
PDXK,-0.012635493,-0.011775162,-0.014052779,-0.011847702,-0.016122662
PDXP,-0.012635387,-0.01177589,-0.01405356,-0.011845885,-0.016105535
PDYN,-0.01263539,-0.0117758205,-0.014053604,-0.011845653,-0.016105592
PDZD11,-0.0044581722,-0.011779928,-0.014048273,-0.011892267,-0.016071409
PDZD7,-0.012634957,-0.0117775295,-0.014053914,-0.011837793,-0.009678888
PDZK1,-0.012635388,-0.011775812,-0.014053609,-0.011845489,-0.016105505
PEA15,-0.012635389,-0.011775816,-0.014053608,-0.011845565,-0.016105536
PEAK1,-0.012635391,-0.011775822,-0.0140536195,-0.011845606,-0.016105609
PEBP1,-0.01263539,-0.0117758205,-0.014053607,-0.011845637,-0.01610557
PECAM1,-0.012635532,-0.011778451,-0.0140593685,-0.011843291,-0.016103324
PECR,-0.012634107,-0.011777952,-0.014042287,-0.011930473,-0.015824402
PEF1,-0.012635388,-0.011775788,-0.014053626,-0.011845513,-0.016105454
PELI1,-0.012635375,-0.011775663,-0.014053002,-0.011846879,-0.016101789
PELI2,-0.012635437,-0.011784065,-0.014046603,-0.011947704,-0.016011195
PELI3,-0.012633923,-0.011785273,-0.0016487996,-0.0119097065,-0.015986158
PELO,-0.012630951,-0.011756099,-0.014028902,-0.011863041,-0.016340537
PELP1,-0.012635461,-0.0117771495,-0.014056482,-0.011844497,-0.01610427
PEMT,-0.012635693,-0.011781556,-0.014066001,-0.011840757,-0.016099896
PENK,-0.012635461,-0.011775357,-0.014054817,-0.011844005,-0.016112315
PER1,-0.012635444,-0.0117768375,-0.014055813,-0.011844757,-0.016104596
PER2,-0.012635316,-0.011775452,-0.014052644,-0.011847396,-0.016099907
PER3,-0.01263539,-0.0117758,-0.014053625,-0.011845344,-0.01610548
PERP,-0.012636394,-0.011770266,-0.014053907,-0.011789752,-0.016231857
PES1,-0.012635385,-0.011775911,-0.01405355,-0.011845949,-0.016105516
PEX1,-0.012637095,-0.011786466,-0.014015123,-0.012094512,-0.016212275
PEX10,-0.012635391,-0.011775816,-0.014053621,-0.011845441,-0.016105516
PEX11A,-0.01263539,-0.011775819,-0.014053609,-0.011845626,-0.01610559
PEX11B,-0.012635388,-0.011775824,-0.014053607,-0.011845536,-0.01610551
PEX11G,-0.01263539,-0.011775819,-0.014053608,-0.011845626,-0.01610559
PEX13,-0.012635376,-0.011775546,-0.014053042,-0.011847078,-0.016100304
PEX14,-0.012635386,-0.011775731,-0.014053705,-0.011844609,-0.01610496
PEX16,-0.01263539,-0.011775819,-0.014053608,-0.011845626,-0.01610559
PEX19,-0.012635388,-0.011775804,-0.014053622,-0.011845489,-0.016105473
PEX2,-0.012635419,-0.011774903,-0.014056214,-0.011847654,-0.016115488
PEX26,-0.012635386,-0.011775908,-0.014053546,-0.011845948,-0.016105529
PEX3,-0.012636292,-0.0117708305,-0.01405388,-0.011795415,-0.016219066
PEX5,-0.012635391,-0.011775841,-0.014053601,-0.011845772,-0.016105367
PEX5L,-0.012623973,-0.011819771,-0.014067321,-0.011857327,-0.015576629
PEX6,-0.012635417,-0.011775671,-0.01405362,-0.011844206,-0.016108803
PEX7,-0.012638705,-0.011757489,-0.014054589,-0.011661397,-0.016522061
PF4,-0.012636484,-0.01177229,-0.014056418,-0.011802155,-0.016160253
PF4V1,-0.012636895,-0.011770652,-0.0140568055,-0.0117919985,-0.016179165
PFAS,-0.012635518,-0.011778233,-0.014058826,-0.011843572,-0.01610322
PFDN1,-0.012633278,-0.011767332,-0.014041645,-0.011843281,-0.016191736
PFDN2,-0.012635385,-0.011775736,-0.014053668,-0.011845182,-0.0161051
PFDN4,-0.012635389,-0.011775827,-0.014053589,-0.011845737,-0.016105602
PFDN5,-0.012635391,-0.011775829,-0.0140536055,-0.011845693,-0.016105488
PFDN6,-0.012635404,-0.011775746,-0.014053615,-0.011844927,-0.016107162
PFKFB1,0.06350491,-0.011779555,-0.014047844,-0.011885778,-0.016072815
PFKFB2,-0.012635381,-0.011775828,-0.014053597,-0.011845094,-0.016105298
PFKFB3,-0.012634289,-0.011780227,-0.014055195,-0.0118321795,-0.0034478095
PFKFB4,-0.012634921,-0.011777588,-0.014054679,-0.01184739,-0.016095998
PFKL,-0.0126354415,-0.011775489,-0.014053193,-0.011846665,-0.016114142
PFKM,-0.012635391,-0.011775845,-0.014053599,-0.011845794,-0.016105337
PFKP,-0.012634214,-0.011779798,-0.014055344,-0.011787728,0.008803514
PFN1,-0.012635403,-0.01177606,-0.014054131,-0.011845422,-0.01610535
PFN2,-0.012634743,-0.011778237,-0.014055184,-0.011847429,-0.016089505
PGAM1,-0.0126352655,-0.011776007,-0.014053265,-0.011825993,-0.009478141
PGAM5,-0.012635391,-0.011775823,-0.014053607,-0.011845655,-0.016105548
PGAP1,-0.01263403,-0.011774917,-0.014038962,-0.011884468,-0.015999895
PGAP2,-0.0126335295,-0.011780944,0.0020843863,-0.0118759,-0.01604817
PGAP3,-0.012635582,-0.011779442,-0.014061434,-0.01184255,-0.016102
PGBD1,-0.012635978,-0.01177257,-0.014053781,-0.011813033,-0.016179292
PGD,-0.01263539,-0.011775801,-0.014053629,-0.011845328,-0.016105497
PGF,-0.012635596,-0.011776588,-0.014052705,-0.011857242,-0.016097771
PGGT1B,-0.012633874,-0.011770739,-0.014045833,-0.011854737,-0.01615948
PGK1,-0.010599768,-0.011782988,-0.014039187,-0.011932324,-0.016030246
PGK2,-0.01263558,-0.011774767,-0.014053666,-0.011835064,-0.016129455
PGLS,-0.01263539,-0.011775819,-0.014053608,-0.011845626,-0.01610559
PGLYRP1,-0.01263539,-0.011775819,-0.014053608,-0.011845626,-0.01610559
PGLYRP3,-0.012635387,-0.011775803,-0.014053628,-0.011845335,-0.016105333
PGLYRP4,-0.012635388,-0.0117757935,-0.014053618,-0.011845472,-0.01610549
PGM1,-0.012635379,-0.0117754275,-0.014053837,-0.0118443435,-0.016104024
PGM2,-0.012640068,-0.011757114,-0.0140578635,-0.011731813,-0.01631998
PGM2L1,-0.012634253,-0.011778796,0.008028323,-0.011864552,-0.016072383
PGM5,-0.012634984,0.06497675,-0.014053874,-0.011837049,-0.016117098
PGR,-0.012557726,-0.0125993015,0.21227317,-0.017451776,-0.0053672907
PGRMC1,-0.0120215835,-0.011778602,-0.014048159,-0.011877884,-0.01607796
PGS1,-0.012635411,-0.011776189,-0.014054423,-0.011845291,-0.016105294
PHACTR3,-0.012635304,-0.011776364,-0.01405226,-0.011853269,-0.016106308
PHAX,-0.012635192,-0.011775402,-0.014052677,-0.011847321,-0.016108938
PHB2,-0.012635391,-0.011775831,-0.0140536055,-0.0118457,-0.016105464
PHC1,-0.012635396,-0.0117759025,-0.014053584,-0.011846216,-0.016104724
PHC2,-0.012635379,-0.01177562,-0.014053733,-0.011844589,-0.016104637
PHC3,-0.012632579,-0.01178641,-0.014058683,-0.0118494015,-0.016001662
PHETA1,-0.01263539,-0.011775819,-0.014053608,-0.011845625,-0.016105583
PHETA2,-0.012635388,-0.011775853,-0.014053585,-0.011845755,-0.016105564
PHF1,-0.012635511,-0.011775153,-0.014053645,-0.011838972,-0.016120642
PHF10,-0.012636191,-0.011771389,-0.014053841,-0.011801124,-0.016206203
PHF11,-0.012635838,-0.011773322,-0.014054802,-0.011803244,-0.016177315
PHF12,-0.012635744,-0.011782538,-0.014068119,-0.011839927,-0.01609891
PHF13,-0.012635391,-0.011775809,-0.014053614,-0.011845551,-0.016105555
PHF19,-0.012635364,-0.006829304,-0.014053626,-0.011845071,-0.016106334
PHF2,-0.012635336,-0.001613568,-0.014053644,-0.01184449,-0.016107114
PHF20,-0.0126353875,-0.011775834,-0.014053572,-0.011845834,-0.01610561
PHF21A,-0.012631982,-0.011784037,0.028529434,-0.0117067,-0.016015762
PHF5A,-0.012635389,-0.011775846,-0.014053591,-0.01184572,-0.01610557
PHGDH,-0.012635388,-0.011775724,-0.0140536595,-0.011845308,-0.016105214
PHKA1,0.0304138,-0.011790602,-0.014023561,-0.012028895,-0.015944423
PHKA2,0.05597343,-0.011800314,-0.014030438,-0.012115297,-0.015927823
PHKB,-0.012633923,-0.011773593,-0.014031206,0.06848302,-0.016534697
PHKG1,-0.012635763,-0.011775714,-0.014050098,-0.011856883,-0.016136738
PHLDA1,-0.012635391,-0.011775825,-0.0140536055,-0.011845662,-0.016105525
PHLDA2,-0.012635102,-0.011778036,-0.011937331,-0.01184649,-0.01607713
PHLDA3,-0.0126353875,-0.011775821,-0.014053624,-0.011845336,-0.016105453
PHLPP1,-0.012565562,-0.012031866,-0.013994734,-0.013962999,-0.01323096
PHLPP2,-0.012635089,-0.011772185,-0.014044214,0.0017096658,-0.0162089
PHPT1,-0.01263539,-0.011666445,-0.014053609,-0.011845615,-0.016105607
PHYH,-0.012633611,-0.011783488,-0.014056868,-0.011859438,-0.006703143
PHYKPL,-0.012634773,-0.01177426,-0.014050671,-0.011851015,-0.016120339
PI3,-0.0126353875,-0.011775835,-0.014053568,-0.011845856,-0.01610561
PI4K2A,-0.012632781,-0.011787215,-0.014055149,-0.011871362,0.0010809463
PI4K2B,-0.012648337,-0.0117242355,-0.014065709,-0.011525758,-0.016701445
PI4KA,-0.012635378,-0.011776056,-0.014053447,-0.011846479,-0.016105413
PI4KB,-0.0126353875,-0.011775794,-0.014053631,-0.011845383,-0.016105361
PIANP,-0.012635391,-0.011775848,-0.014053599,-0.011845805,-0.016105296
PIAS1,-0.012635391,-0.01177582,-0.014053611,-0.01184562,-0.016105598
PIAS2,-0.012615242,-0.011849634,-0.014036571,-0.012456594,-0.015276732
PIAS3,-0.012635389,-0.011775818,-0.014053609,-0.011845546,-0.016105518
PIAS4,-0.012635391,-0.011775817,-0.014053607,-0.011845626,-0.01610559
PICALM,-0.012636581,-0.011772352,0.9957016,-0.011939388,-0.016106615
PICK1,-0.012635385,-0.011775926,-0.014053537,-0.011846008,-0.016105507
PIDD1,-0.012634133,-0.011775434,-0.009962747,-0.011861286,-0.016120154
PIF1,-0.01263539,-0.011775819,-0.014053609,-0.011845624,-0.016105594
PIGA,0.042094193,-0.011796501,-0.014031057,-0.01207193,-0.015950343
PIGB,-0.012635391,-0.0117758205,-0.014053612,-0.01184562,-0.016105598
PIGC,-0.012635388,-0.011775794,-0.014053633,-0.0118453745,-0.016105406
PIGF,-0.012635366,-0.011775657,-0.0140531305,-0.011846821,-0.016101839
PIGG,-0.012641925,-0.011750188,-0.014060579,-0.011676255,-0.016408429
PIGH,-0.012638973,-0.011764195,-0.014058955,-0.011739604,-0.016256703
PIGK,-0.012635346,-0.011773968,-0.01405472,-0.011839984,-0.016098274
PIGL,-0.012635812,-0.0117838085,-0.01407087,-0.011838837,-0.016097689
PIGM,-0.012635388,-0.0117758,-0.014053622,-0.011845464,-0.016105453
PIGN,-0.012598653,-0.011910318,-0.014022475,-0.012959672,-0.014595113
PIGO,-0.012635334,-0.0012930442,-0.014053645,-0.011844455,-0.016107162
PIGP,-0.012635439,-0.011775507,-0.014053214,-0.011846611,-0.016113697
PIGQ,-0.012635103,-0.011777876,-0.014051668,0.007900488,-0.016191179
PIGR,-0.012635385,-0.0117758345,-0.014053601,-0.011845363,-0.016105423
PIGS,-0.012635464,-0.011777212,-0.014056623,-0.011844438,-0.01610423
PIGT,-0.0126353875,-0.011775837,-0.014053563,-0.011845888,-0.016105615
PIGU,-0.012635388,-0.011775834,-0.014053572,-0.011845829,-0.016105609
PIGV,-0.012635389,-0.0117758,-0.01405362,-0.011845502,-0.016105507
PIGW,-0.012635623,-0.011780236,-0.014063145,-0.011841884,-0.016101183
PIGX,-0.012635272,-0.011776237,-0.014053974,-0.01184557,-0.01610292
PIGY,-0.012638231,-0.011766673,-0.014060946,-0.01173217,-0.016247863
PIH1D1,-0.012635391,-0.011775818,-0.014053607,-0.011845626,-0.016105589
PIK3AP1,-0.012629858,-0.011798606,-0.014058631,-0.011822958,0.037510227
PIK3C2A,-0.012631139,-0.011786284,0.020899717,-0.011807248,-0.015989373
PIK3C2B,-0.012635381,-0.011775792,-0.014053646,-0.011844904,-0.016105063
PIK3C3,-0.012604735,-0.011888241,-0.014027775,-0.01277517,-0.014843458
PIK3CA,-0.012629513,-0.011798424,-0.014060304,-0.011849454,-0.015822534
PIK3CB,-0.01263198,-0.011788502,-0.014060574,-0.011852414,-0.015998356
PIK3CD,-0.012635389,-0.011775787,-0.014053624,-0.011845417,-0.016105494
PIK3CG,-0.012643278,-0.011718579,-0.014050124,-0.011456163,-0.016864028
PIK3R1,-0.012626546,-0.011723943,-0.013999126,-0.011842349,-0.016763903
PIK3R2,-0.01263539,-0.011775819,-0.014053608,-0.011845626,-0.01610559
PIK3R3,-0.012635378,-0.0117754955,-0.014053811,-0.011844402,-0.016104195
PIK3R4,-0.012633649,-0.011782269,-0.014058245,-0.01185076,-0.016068675
PIK3R5,-0.012635699,-0.011781643,-0.014066192,-0.011840678,-0.016099824
PIK3R6,-0.012635689,-0.011781484,-0.014065845,-0.011840817,-0.016099973
PIKFYVE,-0.012632962,-0.01177425,-0.014027406,-0.011911202,-0.015932195
PILRA,-0.0126380045,-0.011766248,-0.0140332,-0.011881147,-0.016329208
PIM1,-0.012635496,-0.01177523,-0.014053641,-0.01183971,-0.016118977
PIMREG,-0.012635566,-0.0117791565,-0.014060815,-0.011842796,-0.016102271
PIN1,-0.012635391,-0.011775817,-0.014053606,-0.011845626,-0.01610559
PINK1,-0.012635388,-0.011775784,-0.014053632,-0.011845441,-0.016105412
PINX1,-0.012639398,-0.011755245,-0.014099114,-0.011727483,-0.016417697
PIP,-0.012640046,-0.011746652,-0.01405386,-0.011598539,-0.01656028
PIP4K2B,-0.012635608,-0.011779945,-0.014062524,-0.011842121,-0.016101502
PIP4K2C,-0.012635391,-0.011775831,-0.014053604,-0.011845699,-0.016105471
PIP4P1,-0.012635386,-0.011776095,-0.01405338,-0.011848998,-0.016102392
PIP4P2,-0.012635715,-0.011774133,-0.014057479,-0.011836185,-0.016131312
