	MF: KIRC	MF: BRCA	MF: READ	MF: PRAD	MF: STAD	MF: HNSC	MF: LUAD	MF: THCA	MF: BLCA	MF: ESCA	MF: LIHC	MF: UCEC	MF: COAD	MF: LUSC	MF: CESC	MF: KIRP	METH: KIRC	METH: BRCA	METH: READ	METH: PRAD	METH: STAD	METH: HNSC	METH: LUAD	METH: THCA	METH: BLCA	METH: ESCA	METH: LIHC	METH: UCEC	METH: COAD	METH: LUSC	METH: CESC	METH: KIRP	GE: KIRC	GE: BRCA	GE: READ	GE: PRAD	GE: STAD	GE: HNSC	GE: LUAD	GE: THCA	GE: BLCA	GE: ESCA	GE: LIHC	GE: UCEC	GE: COAD	GE: LUSC	GE: CESC	GE: KIRP	CNA: KIRC	CNA: BRCA	CNA: READ	CNA: PRAD	CNA: STAD	CNA: HNSC	CNA: LUAD	CNA: THCA	CNA: BLCA	CNA: ESCA	CNA: LIHC	CNA: UCEC	CNA: COAD	CNA: LUSC	CNA: CESC	CNA: KIRP
ABCC3	0.0127898741189195	0.0053066562412856	0.0	0.0227597259947107	0.0260084493386258	0.0109773550920006	0.0405755278604862	0.0	0.0908421728404425	0.0	0.0249952185153514	0.0112675567815303	0.0107243177196876	0.0536405749922482	0.0279832139095054	0.040736045208708	0.1343639109225012	0.0717637746126179	0.0511044765874329	0.19554577751627	0.4436915696792893	0.0314536501546723	0.089327688297433	0.0810217750753607	0.0840925049161145	0.0394474094047706	0.0426997832958565	0.0264705359127361	0.0318178072848234	0.0384513341305648	0.061509490852478	0.1060857530317632	0.1661495661625739	0.0717541577343	0.0068641282922772	0.1104542889336043	0.0585353909642309	0.0174652748670956	0.2536175704008033	0.3039445147361441	0.0041423673652899	0.0115352505425873	0.0139794132570439	0.1291857442997741	0.1069768232932642	0.0289298743899878	0.1738275813340833	0.168731679119312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ABCC8	0.0126560116087981	0.0052842731515462	0.0278149652114775	0.0	0.0481411107657827	0.0408991102601015	0.0981828743389185	0.0	0.0	0.0257406245994715	0.074032542020437	0.0073882708167521	0.0106674911853814	0.0	0.0	0.0	0.1667426753927167	0.2373494112542616	0.1846535696139022	0.2353009980370312	0.0283592019461481	0.3560011366651667	0.3325914561737673	0.0333089976336021	0.1832398590915482	0.3226623653936341	0.1133198346457544	0.1728996988096114	0.3231434673249806	0.0986403108543909	0.4753372081406672	0.125120299686639	0.082735010492529	0.01846629434589	0.1936767129380352	0.1062396337320828	0.179602466829542	0.0	0.1788784314358888	0.2144551312279735	0.4852854780263468	0.5716353815819357	0.0031186139795886	0.3910901875641001	0.1954689859788234	0.2174281853992346	0.509541663580694	0.1245320372045288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4493392070484582	0.0
ABCC9	0.0127685888692859	0.0311216531651546	0.0559100466627045	0.0454139365510581	0.1879050357889483	0.0485391931784081	0.0589088946137758	0.0107874032283413	0.0906228738703905	0.0535804407486372	0.0247575402470966	0.0293353275771631	0.0214249015459076	0.0	0.1089246337962791	0.040658578724113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065799225294872	0.2527224411396452	0.1090115329483649	0.1487157297227804	0.0362293746485954	0.0083459790319213	0.1855182669980787	0.113507871890648	0.2548952178902124	0.0716003794731381	0.1607379161801441	0.4751147572522009	0.0563364935424925	0.2259538193307166	0.5386892795853323	0.096150285463266	0.0	0.0	0.1360544217687075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABCD1	0.0	0.005295662267666	0.0	0.0	0.0130269433942789	0.0054935666174249	0.0	0.0108102912513673	0.0	0.0	0.0	0.0192719386701704	0.0053181898309071	0.0	0.0555767503092911	0.0	0.0951488966551081	0.1330889488474644	0.1079887621047523	0.0428321323664709	0.5290672151998533	0.1489700572562635	0.10453239926496	0.0764409534853883	0.2447730890542113	0.3508522842113752	0.3037048821219317	0.1640562429277247	0.0366689023673124	0.1259228986032561	0.2430794161814318	0.0363364966922091	0.0563886067403131	0.037754435538409	0.0227313183039862	0.0506429485521757	0.0238956256800505	0.0935395457398706	0.0174587787402509	0.0056499925338246	0.0153734026778882	0.0980287745926284	0.1015629859668431	0.0003786762142699	0.0134826877704305	0.0107910020145641	0.0818403401752036	0.0325489598838779	0.0795698924731182	0.0	0.2517006802721089	0.0	0.2686084142394822	0.3947368421052631	0.0	0.0444444444444444	0.0	0.4758620689655173	0.3210332103321033	0.0	0.0	0.2743362831858407	0.3303964757709251	0.0
ABCD2	0.0	0.0106140774373753	0.028371202691904	0.0	0.0	0.016366514006408	0.0401800268249157	0.0	0.0	0.0	0.0	0.0077009239719695	0.0054282230489005	0.0	0.056028752510542	0.0	0.0113877750829374	0.0511728129946955	0.0441811646282846	0.1009585567717596	0.2236136260062377	0.0675045440705309	0.0051979013461143	0.0123082448767742	0.0612985557905248	0.0541410024173945	0.1064849053094135	0.0366830855295215	0.1055828142529662	0.0265251685100306	0.1648714696400586	0.0258067455895303	0.0104814111287902	0.4486697261246437	0.2147992613077806	0.1902517371078794	0.0981648188883825	0.1099148919602712	0.0975760350980246	0.1503368877914175	0.3565627297307154	0.1319684275194492	0.0874155633425922	0.4038288149338171	0.1827136750671455	0.1512940755874261	0.3091234876850155	0.1618545578892197	0.0	0.0	0.1360544217687075	0.0	0.1909385113268608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABCD3	0.0	0.0106225561529153	0.0	0.0	0.0126251965895781	0.0109688190773589	0.0	0.0071807566416265	0.0	0.0	0.0	0.0192857228838882	0.0054226983739117	0.0	0.0282187547705506	0.0409217880201932	0.0051904233337642	0.0027363867501115	0.0016599314544169	0.0116887367407175	0.0094616537177258	0.0065786492039146	0.0022390721825433	0.0046984972117279	0.0132735778435892	0.0014294359920648	0.0057630790246876	0.0052524131243709	0.0031851912056101	0.0075637025067821	0.0018498622915157	0.0014982170005354	0.0691321858022653	0.0320849613665337	0.0647827580155796	0.0799161664540371	0.0021975934086459	0.0964229955038582	0.0355522142512992	0.0002972967543341	0.0144140412759299	0.0797757987075304	0.0569411188879333	0.0463448211895004	0.0856996575248912	0.0716917080877957	0.0479888537985639	0.0495651111481617	0.0	0.4512040557667934	0.0	0.1972789115646258	0.3009708737864078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3650306748466257	0.0	0.1497797356828194	0.0
ABCD4	0.0384872351841608	0.0052011350920266	0.0281066184045728	0.0	0.013034318967422	0.0164722179280618	0.0205053651285287	0.0	0.0	0.0	0.0	0.0038433933010518	0.0054354682034453	0.0	0.0	0.0818575487461845	0.0106146941960628	0.0028282069303256	0.0079754561810938	0.0026256790066145	0.0026223151674801	0.0049232811295048	0.0055418393572304	0.0124840878239888	0.0139234518584426	0.0103884173322169	0.0025868001651722	0.0090367949709425	0.0085286413110418	0.011202165636037	0.0090823313442101	0.0002123692138138	0.0149631363914482	0.0912953677024415	0.031602261708854	0.0120613362690799	0.0066402197874824	0.007879256154978	0.0195408195282224	0.0066098768702897	0.0124960774400563	0.0033285509260396	0.0197737123734133	0.0204017087165341	0.0428685299088761	0.0376956408201651	0.0462868018280075	0.0086643166286998	0.4903225806451613	0.4512040557667934	0.4897959183673469	0.0	0.0	0.0	0.3978779840848808	0.0	0.0	0.0	0.0	0.0	0.4631901840490798	0.0	0.0	0.2512562814070351
ABCE1	0.0128323074460596	0.0053137755078864	0.0	0.0227714112955553	0.0128324178409518	0.0054869898551105	0.0406210293952689	0.0	0.0302549965225449	0.0	0.0250050668649209	0.0076696191066281	0.0053498681782143	0.0	0.0	0.0409381606019178	0.0007598162070131	0.0018562029131648	0.0071632541463987	0.0268941898713165	0.0201849620969744	0.0188094190904462	0.0319481328274994	0.0026829474027216	0.023303065849957	0.0109754164292224	0.0266483674935318	0.0542370116687675	0.0036617933400308	0.031023194451604	0.0130094115328382	0.003792040735107	0.0039223734999098	0.0111592855153221	0.0585294299439012	0.0227872798469709	0.0818924746802784	0.0190393441009879	0.0520776746499856	0.0216923864031013	0.0095443066026884	0.0559553069836413	0.0049094598540635	0.0129282635721563	0.0807490627703987	0.054710324551396	0.0431835443705103	0.0110026484894079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABCF1	0.0128076132834009	0.010611663723778	0.0	0.0223812738628443	0.0130119081787631	0.0054741091123399	0.0205101854948404	0.0036029013663565	0.0	0.0	0.0250058995757891	0.0075646384149303	0.0054321602983234	0.0	0.0270052332657715	0.0	0.0310953520894314	0.0040461307174586	0.00185475711842	0.0007593284651656	0.0327913414991256	0.0119153474062674	0.0030037238325176	0.0070879040171368	0.0080452411097209	0.0214220010646753	0.0014120170905387	0.0134840731065549	0.0095692485233642	0.0154262416227007	0.0081608216023339	0.0089934903551163	0.0252110922336391	0.0274814617845738	0.0211916430821282	0.0031440067107698	0.0366808861401172	0.0186071998844455	0.0316977913544713	0.0327609646678793	0.0037830934011333	0.0214797663990208	0.0506218540165326	0.0404145415824268	0.0197371812592797	0.0328381865750546	0.0200350311421828	0.013901956469771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3612334801762115	0.0
ABCG1	0.0127693543766441	0.0105888127070519	0.0	0.0227318555269565	0.0489818802197854	0.0109392925014114	0.0404627168791919	0.0	0.0301408332333522	0.0	0.0248471377867168	0.0111045565573361	0.0107674626936038	0.0	0.0	0.0406582226114242	0.100742291685386	0.1937917274607212	0.0523092466189285	0.1168357273992262	0.0680958232806591	0.2308104390177405	0.0823247721686542	0.3097486151856756	0.1856009531421378	0.1025218913392415	0.2798040190211335	0.1091110533934906	0.000299308255341	0.0085935756758026	0.1400252092514834	0.1009809906912155	0.0945953805894265	0.0693845430953417	0.0257316815899664	0.1044159017626249	0.0004377047789054	0.0745152059575115	0.1870198635625511	0.0701800293816941	0.0160172681518686	0.066510411456083	0.0320164357149889	0.1486397451953916	0.0706498484036579	0.1182982328054191	0.1513249632327886	0.0498698106916394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6216814159292036	0.0	0.0
ABCG2	0.0	0.0	0.0	0.0455287987356973	0.0128860910623161	0.0163698108451027	0.0	0.0	0.0306391151308688	0.0	0.0499203192270504	0.0075873367214918	0.0	0.0545254151725557	0.0	0.0408652078368399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0508498101601447	0.2218907911195054	0.3252523520642843	0.2264287360634969	0.06633726942054	0.055532710664486	0.2540950390163051	0.0309338240893497	0.1419905918625701	0.0688318023304837	0.1380778561496617	0.4834699659514605	0.4442628439996238	0.2414929219550335	0.490777483969493	0.1246693792919226	0.0	0.0	0.0	0.0	0.0	0.0	0.4190981432360743	0.0	0.0	0.0	0.6568265682656828	0.0	0.0	0.0	0.0	0.0
ABCG4	0.0128218701446592	0.0	0.0	0.0227501483287541	0.0124798610008038	0.0323437571918332	0.0401370840647764	0.0	0.0610599024277077	0.0	0.0249561047288959	0.0114347261602844	0.0106307212556598	0.0545441156742296	0.0531767965733959	0.0409015907388684	0.0181684261845051	0.0860720825221916	0.0291444918509555	0.0615960628060712	0.0016096167917414	0.0072354598564929	0.0344925642559355	0.0021331979453481	0.0090770283915532	0.0157347288413929	0.0278118240726896	0.006436158301115	0.0700044167872855	0.0011445831261487	0.0555750304096707	0.0231761928561251	0.0297466575597438	0.1022073950352625	0.1011645988309867	0.2364640865849446	0.0748475850579702	0.1233342686679513	0.0651187081409545	0.1074464309103634	0.0305149365133799	0.0215404149609221	0.1655476744267797	0.1144513178605682	0.0769760247630768	0.0031798639481845	0.2553838598421774	0.0426133479117948	0.0	0.0	0.2585034013605442	0.1462585034013605	0.3203883495145631	0.0	0.3183023872679045	0.0	0.6136363636363635	0.0	0.3431734317343173	0.0	0.0	0.0	0.7136563876651983	0.1457286432160804
ABCG8	0.0	0.0104963011963958	0.0	0.0	0.0	0.0109265441640951	0.0814309886721173	0.0036005456295018	0.0	0.0	0.0	0.0113982906647553	0.0216533523284919	0.0543345983577695	0.026876539413223	0.0408387231461807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2771461177279395	0.3100753399152726	0.134015851141215	0.0	0.0609417049636234	0.0	0.0	0.0	0.0	0.0088646014911428	0.0574473527293162	0.3116123111025172	0.1807162929783692	0.1348150229697042	0.0	0.1149515621611857	0.0	0.0	0.0	0.1564625850340136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0521472392638036	0.0	0.3480176211453745	0.0402010050251256
ABHD12	0.0	0.0051988430811208	0.0280542600152702	0.0	0.0	0.0109611754246586	0.0	0.0	0.0	0.0270373787693966	0.0250295907482119	0.0076641410603461	0.0053432274237019	0.0	0.0	0.0818375378355867	0.0058965581824332	0.0020509520990549	0.0058258450727441	0.0036956404649105	0.0031767243244666	0.0017140776463629	1.50734028277606e-05	0.0039066864640946	0.0017055444815241	0.006944192263212	0.001052941897085	0.0078374511514996	0.0051669394922949	0.0127695271387548	0.0047427267277581	0.0017756625599149	0.0043165729204509	0.0891381849173894	0.0396192044364624	0.0383170776767248	0.0049396472853686	0.0155644441310068	0.0408246968763044	0.0180197822382572	0.0657666022228189	0.0225880500892068	0.0837813725077388	0.0749000180893789	0.009821407903456	0.0017006968500213	0.0585983003216677	0.0110314941894194	0.0	0.0	0.0	0.0	0.0	0.0	0.5331564986737403	0.0	0.0	0.0	0.0	0.0	0.7730061349693251	0.0	0.0	0.0
ABHD5	0.0	0.0	0.0	0.0	0.0125397614353499	0.0054785431262298	0.0	0.0	0.0	0.0	0.0	0.003872563477672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0659800252697648	0.0694981516435962	0.0422580132296715	0.0458502511725543	0.0368099516183568	0.0992818749921744	0.1130945296285787	0.0521562796422585	0.0113905588109513	0.035822705300016	0.0257331332949626	0.0856487354386769	0.0891154696437258	0.0900265956878829	0.1271405449085042	0.006336769641243	0.0	0.0	0.0	0.0	0.0	0.0	0.6578249336870028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABHD6	0.0	0.0159306999405165	0.0	0.0227653600616483	0.0129644146296654	0.0054719020583583	0.0	0.0036022501814905	0.0307312438427801	0.0	0.0	0.0038467285948534	0.0	0.0	0.0	0.0	0.0175009071143784	0.0259340282455161	0.0155137142523115	0.0030569613657926	0.0023760302587159	0.0174258930491066	0.0087031076557518	0.0033010579450949	0.0025562518961149	0.0339297325477645	0.0041964535272093	0.0205341809723455	0.0174674588434435	0.0235496356193416	0.0308411452637579	0.0002884692286657	0.0176726597043673	0.1673729877026147	0.0601034233424821	0.1261668932742416	0.0779597079385046	0.0087729515102201	0.157649683429211	0.0561126609028322	0.0618010288816306	0.0659185005854223	0.0943096961675607	0.134669968362746	0.0814940166885098	0.1064399637398299	0.0896642285019121	0.0001794424910443	0.0	0.0	0.0	0.0	0.0	0.0	0.6578249336870028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABI1	0.0	0.0051355274501734	0.0	0.0	0.0128206918300493	0.0103817245744472	0.0	0.0	0.0	0.0	0.0243251229317197	0.0218554491580659	0.0	0.0	0.0267850880486928	0.0	0.0069629901181183	0.0083982205802565	0.000405255388155	0.0187211899214349	0.0325852553997404	0.012352145004041	0.0154952396407873	0.0041289149266231	0.0200106227246645	0.0309059447172731	0.0026719565492061	0.01854171571997	0.0021207097242501	0.0153152805476717	0.0081594446928205	0.0199897267627519	0.008248162589546	0.0214888121073978	0.0125630092048872	0.0409090542374429	0.0049944657374209	0.0226788612826433	0.0115980065814751	0.0103629509979584	0.025544427256778	0.0439071312135303	0.0474290842700977	0.0007885598390943	0.0215163918226448	0.0254871798434752	0.0467255512744395	0.0156202552690248	0.0	0.0	0.0	0.0	0.2491909385113268	0.0	0.0	0.0	0.2803030303030303	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABI2	0.0126451888496952	0.0052100295751764	0.0	0.0	0.0242773399793243	0.0106004425383819	0.0393132346798993	0.0	0.0550905611027972	0.0	0.0	0.0208666330397237	0.0	0.0	0.0835149062975328	0.0795035950403198	0.0124776109679499	0.0125553146468639	0.0060485701470421	0.0266944906820513	0.0073868167912269	0.0062623802666902	0.0067431153140545	0.0252075802023296	0.0043420338830455	0.0241591874699992	0.0153854131889186	0.0017137538636774	0.0063672818055186	0.0153514589378011	0.019208959169734	0.0039378165378896	0.0177034336102367	0.0008788562831023	0.00980025249228	0.0097903753999412	0.0219835744589984	0.0571002010792366	0.0174228864127136	0.0042582241180851	0.0458351605799306	0.0169778272649763	0.0405093305072879	0.0048333072381681	0.0676222950986421	0.0075943229228806	0.0786900071141773	0.0361907592744888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABI3	0.0	0.0	0.0	0.0	0.0	0.0052802235557694	0.0	0.0	0.0	0.0270216242685879	0.0	0.0038130805253839	0.0054439195657754	0.0	0.0564613749188843	0.0	0.2221299689823516	0.1305967638711666	0.0472844588768109	0.0773855102106693	0.0961935936739196	0.2923282247575047	0.0593166318733857	0.0490281555971595	0.1031979482197854	0.1476754916068503	0.3534079383191339	0.2374608582782043	0.1078976134420693	0.0559102314661629	0.1542953453469511	0.0960865555851009	0.0788581833140003	0.0073165955909596	0.0663364811488587	0.0475875752067247	0.0244999351595896	0.0163912458569026	0.1064876164546485	0.1025910301401139	0.0666580950730535	0.0311039440413529	0.0350863356991835	0.1289418252781782	0.0881631125459452	0.134301220965933	0.1704101169173846	0.0338384720945476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ABL1	0.0128107055654388	0.021201389914881	0.0	0.0227574015864274	0.0	0.0109436934496901	0.0610619187008966	0.0036025416614348	0.0	0.0	0.0	0.0228757771410724	0.0054236261121163	0.0	0.0	0.0816190996155662	0.0352023164231344	0.1333028893598794	0.0130289269456292	0.0984988615918852	0.1031794165792074	0.0702911638258654	0.0758666739162212	0.0024660261387774	0.008906961834327	0.0743854285722272	0.0132780202532223	0.0271719032789578	0.0698966314390047	0.0892061634467166	0.114354309065597	0.1461332578883076	0.0020286695924554	0.0445784817355413	0.0304380602479081	0.0096692753675746	0.0079496377555058	0.0223421477986813	0.0070763853051941	0.0349456285301544	0.144658658997722	0.0338398592355417	0.0698946220998685	0.1299902782254748	0.042082371175092	0.039560304510275	0.1441133293899515	0.0139420705403151	0.0	0.376425855513308	0.0	0.0	0.0	0.0	0.0	0.3111111111111111	0.0	0.0	0.4391143911439115	0.515625	0.0	0.0	0.0	0.0
ABL2	0.0253165217338395	0.0043436931833848	0.0	0.0	0.0249156962667645	0.0268728486585659	0.0	0.010747662910711	0.0	0.0256479558476265	0.0	0.021597550340643	0.0053321770648548	0.0530782314616285	0.0221943851708419	0.0807039419449745	0.0009465106868441	0.024548919244021	0.0257912140976264	0.0423376769646678	0.0072270068401067	0.0324520419581475	0.0027419320789651	0.0037615618113288	0.0368936218215935	0.0207419952261373	0.0115818109102009	0.0241779757795501	0.04213262916352	0.0419086701679765	0.0369783576346494	0.0537611747804278	0.0483774939103504	0.0163042057346819	0.0433576217074358	0.020104622228366	0.0756491748113994	0.1254011073988864	0.0204026119581046	0.0061413339212782	0.0553646145473299	0.033507315554993	0.0852147824591141	0.0140458259452452	0.0339263223860473	0.0130386423466425	0.0163981505087363	0.0119291278757709	0.1333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.3222222222222223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABLIM2	0.0127623811029331	0.0157632281122357	0.0	0.0	0.0486570701485212	0.0052349901345812	0.0203062967503274	0.0035987124788697	0.0	0.0	0.0	0.0288177618939241	0.0053389564572491	0.0533178453296642	0.0	0.0	0.0080057032375601	0.0047882352351504	0.0054084234189336	0.0075423390618328	0.1476979855417623	0.0008601887685237	0.0233134692460243	0.0208211252570286	1.899383317207228e-05	0.010662461551004	0.0107582657589794	0.0241506935652539	0.0149879025505465	0.0160814257935052	0.020988362558621	0.0026405950274833	0.0296272606971582	0.0233248448238879	0.0699526773972649	0.055087764675295	0.0381463156054018	0.1313831225092208	0.0557330548031313	0.0612627588561967	0.1321259368544101	0.079872319301188	0.1078273710442298	0.0513572401842757	0.0438198051295094	0.0753190664219781	0.144151291417225	0.0389887877234189	0.0	0.0	0.0	0.0	0.0	0.5394736842105261	0.3448275862068966	0.0	0.0	0.0	0.3136531365313653	0.0	0.4294478527607361	0.0	0.5594713656387666	0.0
ABLIM3	0.0	0.0	0.0282136675711895	0.0	0.0117888851552842	0.0107607932463472	0.040476983135224	0.0	0.0	0.0	0.0248800612569167	0.007541311513596	0.010763103015907	0.0	0.0	0.0408968809082845	0.0942965428865293	0.0427478384730038	0.0268448899780582	0.0011754101141267	0.1343015402705931	0.0016207885656301	0.0864413398537502	0.0736699811371324	0.0416234787340804	0.0349226890070192	0.0729314852773452	0.2167385935859036	0.0339330274754524	0.0128322035070055	0.0547308526580652	0.053131351915949	0.1422185737416483	0.2023187509225138	0.0912737093898396	0.0987196033157499	0.021450442852076	0.1246573415198756	0.2289019281349411	0.1072943512275432	0.1191405640595978	0.0781033608114316	0.1007730015732863	0.2630305929236071	0.0848204075012962	0.2691370337962671	0.2461940367625869	0.0263107711397332	0.0	0.0	0.0	0.0952380952380952	0.0	0.0	0.0	0.2333333333333333	0.0	0.0	0.0	0.0	0.0	0.8539823008849557	0.0	0.2412060301507537
ABR	0.0	0.0	0.0	0.0215809608687068	0.0	0.0217444214292126	0.019971594864355	0.0036022259658016	0.0909432977603267	0.0	0.0	0.0369083376366526	0.0106408945572543	0.0	0.0281393217125548	0.0407218433046733	0.0939872740519583	0.185297941983088	0.110074362087503	0.0500444632944859	0.1775233055508253	0.0332273605355538	0.1275329682984637	0.1487018767448525	0.1366904594634479	0.2407785259398877	0.1273957713112868	0.0070746235704747	0.1033341773620384	0.0733399800151858	0.2233344443871057	0.0578131492466406	0.018055184437083	0.0408178671827712	0.0260447894515299	0.0292672037142825	0.001697730671076	0.0654311199186367	0.0547487509642219	0.1569467772132458	0.0919135452084467	0.0259806073600375	0.0097233629994135	0.0468413176426548	0.0443258806358077	0.1007858449158108	0.0322571753966998	0.0655008664807165	0.0	0.0	0.0	0.0	0.0	0.0	0.7453580901856764	0.0888888888888888	0.0	0.0	0.8339483394833949	0.4765625	0.0	0.0	0.0	0.0
